PC_CODE,COMMODITY,STATE,Country,UNIT,Quantity,Trade_Value_USD,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,BOLIVIA, ,0,1782,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,BRAZIL, ,0,45223775,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,BRUNEI, ,0,37449,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,BULGARIA, ,0,130679,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,BURKINA FASO, ,0,227749,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,BURUNDI, ,0,2213,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,CAMBODIA, ,0,1041853,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,CAMEROON, ,0,347935,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,CANADA, ,0,1362587,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,CHILE, ,0,2538811,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,CHINA P RP, ,0,18121866,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,COLOMBIA, ,0,710684,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,CONGO D. REP., ,0,603888,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,CONGO P REP, ,0,159768,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,COSTA RICA, ,0,336565,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,COTE D' IVOIRE, ,0,524397,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,CROATIA, ,0,685392,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,CUBA, ,0,90936,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,CYPRUS, ,0,930,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,CZECH REPUBLIC, ,0,223385,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,DENMARK, ,0,108179,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,DJIBOUTI, ,0,1203734,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,DOMINIC REP, ,0,510853,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,ECUADOR, ,0,3933749,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,EGYPT A RP, ,0,1240538,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,EL SALVADOR, ,0,207804,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,EQUTL GUINEA, ,0,575707,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,ESTONIA, ,0,9921,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,ETHIOPIA, ,0,1698198,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,FIJI IS, ,0,73646,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,FINLAND, ,0,267627,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,FR POLYNESIA, ,0,58085,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,FRANCE, ,0,5526341,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,GABON, ,0,300965,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,GAMBIA, ,0,37573,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,GEORGIA, ,0,873103,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,GERMANY, ,0,12593812,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,GHANA, ,0,24564264,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,GREECE, ,0,491753,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,GUATEMALA, ,0,660922,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,GUINEA, ,0,1337573,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,GUYANA, ,0,1958739,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,HONDURAS, ,0,167663,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,HONG KONG, ,0,325384,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,HUNGARY, ,0,43777,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,INDONESIA, ,0,11873781,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,IRAN, ,0,56338,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,IRAQ, ,0,1763285,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,IRELAND, ,0,536033,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,ISRAEL, ,0,831234,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,ITALY, ,0,28471779,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,JAMAICA, ,0,1913,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,JAPAN, ,0,1093238,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,JORDAN, ,0,1344256,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,KAZAKHSTAN, ,0,914264,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,KENYA, ,0,8184809,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,KOREA RP, ,0,494031,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,KUWAIT, ,0,1745294,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,LAO PD RP, ,0,239,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,LEBANON, ,0,3532,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,LIBERIA, ,0,2162615,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,LIBYA, ,0,12112874,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,LITHUANIA, ,0,446738,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,MACAO, ,0,1058,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,MADAGASCAR, ,0,192568,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,MALAWI, ,0,21378,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,MALAYSIA, ,0,21821999,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,MALDIVES, ,0,2168898,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,MALI, ,0,17773,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,MALTA, ,0,28133,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,MAURITANIA, ,0,1088468,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,MAURITIUS, ,0,573228,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,MAYOTTE, ,0,1,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,MEXICO, ,0,31464522,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,MONGOLIA, ,0,2252,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,MOROCCO, ,0,1558348,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,MOZAMBIQUE, ,0,505432,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,MYANMAR, ,0,25617,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,NAMIBIA, ,0,6785,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,NEPAL, ,0,13774544,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,NETHERLAND, ,0,25726272,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,NEW CALEDONIA, ,0,163888,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,NEW ZEALAND, ,0,358475,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,NICARAGUA, ,0,88908,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,NIGER, ,0,218,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,NIGERIA, ,0,7835826,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,NORWAY, ,0,119633,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,OMAN, ,0,7973453,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,PANAMA REPUBLIC, ,0,560234,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,PAPUA N GNA, ,0,233257,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,PERU, ,0,1419897,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,PHILIPPINES, ,0,9889184,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,POLAND, ,0,844532,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,PORTUGAL, ,0,30949,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,QATAR, ,0,2024517,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,REUNION, ,0,28187,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,ROMANIA, ,0,589870,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,RUSSIA, ,0,5639837,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,RWANDA, ,0,63349,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,SAUDI ARAB, ,0,42606533,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,SENEGAL, ,0,1149341,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,SERBIA, ,0,80951,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,SEYCHELLES, ,0,12547,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,SIERRA LEONE, ,0,1608735,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,SINGAPORE, ,0,25720661,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,SLOVENIA, ,0,6022,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,SOMALIA, ,0,251363,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,SOUTH AFRICA, ,0,17735120,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,SOUTH SUDAN, ,0,7,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,SPAIN, ,0,2967687,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,SRI LANKA DSR, ,0,665337,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,SUDAN, ,0,996,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,SWEDEN, ,0,2614392,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,SWITZERLAND, ,0,170761,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,TAIWAN, ,0,1120069,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,TANZANIA REP, ,0,9229792,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,THAILAND, ,0,9758748,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,TOGO, ,0,351915,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,TRINIDAD, ,0,363716,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,TUNISIA, ,0,14987318,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,TURKEY, ,0,20741859,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,TURKMENISTAN, ,0,305518,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,U ARAB EMTS, ,0,63393766,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,U K, ,0,111264530,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,U S A, ,0,129833883,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,UGANDA, ,0,398755,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,URUGUAY, ,0,1087920,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,UZBEKISTAN, ,0,65,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,VIETNAM SOC REP, ,0,10510812,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,ZAMBIA, ,0,276074,,,
N9,OTHER CONSTRUCTION MACHINERY,MAHARASHTRA,ZIMBABWE, ,0,228,,,
N9,OTHER CONSTRUCTION MACHINERY,MEGHALAYA,GHANA, ,0,58363,,,
N9,OTHER CONSTRUCTION MACHINERY,ODISHA,BANGLADESH PR, ,0,51040,,,
N9,OTHER CONSTRUCTION MACHINERY,ODISHA,BHUTAN, ,0,21814,,,
N9,OTHER CONSTRUCTION MACHINERY,ODISHA,BURKINA FASO, ,0,346104,,,
N9,OTHER CONSTRUCTION MACHINERY,ODISHA,CAMEROON, ,0,81,,,
N9,OTHER CONSTRUCTION MACHINERY,ODISHA,GHANA, ,0,135980,,,
N9,OTHER CONSTRUCTION MACHINERY,ODISHA,GUINEA, ,0,3141877,,,
N9,OTHER CONSTRUCTION MACHINERY,ODISHA,INDONESIA, ,0,340145,,,
N9,OTHER CONSTRUCTION MACHINERY,ODISHA,ITALY, ,0,135915,,,
N9,OTHER CONSTRUCTION MACHINERY,ODISHA,MOZAMBIQUE, ,0,680917,,,
N9,OTHER CONSTRUCTION MACHINERY,ODISHA,NEPAL, ,0,82447,,,
N9,OTHER CONSTRUCTION MACHINERY,ODISHA,NIGERIA, ,0,213609,,,
N9,OTHER CONSTRUCTION MACHINERY,ODISHA,OMAN, ,0,53219,,,
N9,OTHER CONSTRUCTION MACHINERY,ODISHA,SENEGAL, ,0,922946,,,
N9,OTHER CONSTRUCTION MACHINERY,ODISHA,TAJIKISTAN, ,0,253,,,
N9,OTHER CONSTRUCTION MACHINERY,ODISHA,TANZANIA REP, ,0,1624687,,,
N9,OTHER CONSTRUCTION MACHINERY,ODISHA,TOGO, ,0,571080,,,
N9,OTHER CONSTRUCTION MACHINERY,ODISHA,U ARAB EMTS, ,0,2153773,,,
N9,OTHER CONSTRUCTION MACHINERY,PUDUCHERRY,GABON, ,0,281,,,
N9,OTHER CONSTRUCTION MACHINERY,PUDUCHERRY,NIGERIA, ,0,125337,,,
N9,OTHER CONSTRUCTION MACHINERY,PUDUCHERRY,SRI LANKA DSR, ,0,2294,,,
N9,OTHER CONSTRUCTION MACHINERY,PUDUCHERRY,U ARAB EMTS, ,0,167469,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,ALBANIA, ,0,26170,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,ALGERIA, ,0,4626,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,ANGOLA, ,0,15602,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,ARGENTINA, ,0,44588,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,AUSTRALIA, ,0,243749,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,AZERBAIJAN, ,0,429,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,BANGLADESH PR, ,0,195320,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,BELARUS, ,0,4818,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,BELGIUM, ,0,265913,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,BHUTAN, ,0,2136,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,BOLIVIA, ,0,124,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,BOTSWANA, ,0,5442,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,BRAZIL, ,0,5029,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,BURKINA FASO, ,0,384,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,CAMBODIA, ,0,878,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,CANADA, ,0,1123853,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,CHILE, ,0,41994,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,CHINA P RP, ,0,1,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,COLOMBIA, ,0,62,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,COSTA RICA, ,0,6648,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,COTE D' IVOIRE, ,0,133940,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,CYPRUS, ,0,11695,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,CZECH REPUBLIC, ,0,14367,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,DENMARK, ,0,80536,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,DOMINIC REP, ,0,5615,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,ECUADOR, ,0,53711,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,EGYPT A RP, ,0,292,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,EL SALVADOR, ,0,63168,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,ESTONIA, ,0,6776,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,ETHIOPIA, ,0,74737,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,FIJI IS, ,0,3916,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,FINLAND, ,0,433060,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,FR GUIANA, ,0,558,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,FR POLYNESIA, ,0,7754,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,FRANCE, ,0,1085748,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,GEORGIA, ,0,14976,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,GERMANY, ,0,786373,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,GHANA, ,0,8990405,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,GREECE, ,0,120,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,GUADELOUPE, ,0,12096,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,GUATEMALA, ,0,404,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,GUINEA, ,0,2422,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,GUYANA, ,0,38752,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,HUNGARY, ,0,24936,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,INDONESIA, ,0,137994,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,IRELAND, ,0,52160,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,ISRAEL, ,0,14767,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,ITALY, ,0,553076,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,KENYA, ,0,575204,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,KOREA RP, ,0,741,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,KUWAIT, ,0,119210,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,LATVIA, ,0,111990,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,LEBANON, ,0,1892,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,LIBERIA, ,0,249281,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,MACEDONIA, ,0,48320,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,MALAYSIA, ,0,28768,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,MALTA, ,0,18518,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,MAURITIUS, ,0,15423,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,MEXICO, ,0,24354,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,MOLDOVA, ,0,13,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,MONGOLIA, ,0,8058,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,MONTENEGRO, ,0,54360,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,MOROCCO, ,0,91585,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,MYANMAR, ,0,19443,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,NEPAL, ,0,702402,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,NETHERLAND, ,0,517701,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,NEW CALEDONIA, ,0,9,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,NEW ZEALAND, ,0,286,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,NIGERIA, ,0,126176,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,NORWAY, ,0,170109,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,OMAN, ,0,3834,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,PANAMA REPUBLIC, ,0,9498,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,PARAGUAY, ,0,49971,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,PHILIPPINES, ,0,651,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,POLAND, ,0,291016,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,PORTUGAL, ,0,173032,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,REUNION, ,0,10285,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,ROMANIA, ,0,41376,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,RUSSIA, ,0,110079,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,RWANDA, ,0,79,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,SAUDI ARAB, ,0,199958,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,SENEGAL, ,0,544943,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,SERBIA, ,0,14871,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,SOUTH AFRICA, ,0,48370,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,SPAIN, ,0,388138,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,SRI LANKA DSR, ,0,2,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,SUDAN, ,0,25789,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,SWEDEN, ,0,57293,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,SWITZERLAND, ,0,908063,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,TAIWAN, ,0,16064,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,TANZANIA REP, ,0,74797,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,THAILAND, ,0,118,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,TOGO, ,0,8432,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,TUNISIA, ,0,41,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,TURKEY, ,0,204379,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,U ARAB EMTS, ,0,1673079,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,U K, ,0,6532351,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,U S A, ,0,3400211,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,UGANDA, ,0,5348,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,URUGUAY, ,0,9382,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,UZBEKISTAN, ,0,4194,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,VANUATU REP, ,0,5500,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,VENEZUELA, ,0,13066,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,VIETNAM SOC REP, ,0,5381,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,ZAMBIA, ,0,14077,,,
N9,OTHER CONSTRUCTION MACHINERY,PUNJAB,ZIMBABWE, ,0,58376,,,
N9,OTHER CONSTRUCTION MACHINERY,RAJASTHAN,ALBANIA, ,0,136096,,,
N9,OTHER CONSTRUCTION MACHINERY,RAJASTHAN,ALGERIA, ,0,1973978,,,
N9,OTHER CONSTRUCTION MACHINERY,RAJASTHAN,ANGOLA, ,0,97415,,,
N9,OTHER CONSTRUCTION MACHINERY,RAJASTHAN,ARGENTINA, ,0,11654,,,
N9,OTHER CONSTRUCTION MACHINERY,RAJASTHAN,AUSTRALIA, ,0,4980419,,,
N9,OTHER CONSTRUCTION MACHINERY,RAJASTHAN,AUSTRIA, ,0,1568,,,
N9,OTHER CONSTRUCTION MACHINERY,RAJASTHAN,AZERBAIJAN, ,0,193223,,,
N9,OTHER CONSTRUCTION MACHINERY,RAJASTHAN,BAHARAIN IS, ,0,140109,,,
N9,OTHER CONSTRUCTION MACHINERY,RAJASTHAN,BANGLADESH PR, ,0,81429,,,
N9,OTHER CONSTRUCTION MACHINERY,RAJASTHAN,BELGIUM, ,0,3470246,,,
N9,OTHER CONSTRUCTION MACHINERY,RAJASTHAN,BENIN, ,0,1033,,,
N9,OTHER CONSTRUCTION MACHINERY,RAJASTHAN,BHUTAN, ,0,164939,,,
N9,OTHER CONSTRUCTION MACHINERY,RAJASTHAN,BOSNIA-HRZGOVIN, ,0,5863,,,
N9,OTHER CONSTRUCTION MACHINERY,RAJASTHAN,BRAZIL, ,0,2438811,,,
N9,OTHER CONSTRUCTION MACHINERY,RAJASTHAN,BULGARIA, ,0,51841,,,
N9,OTHER CONSTRUCTION MACHINERY,RAJASTHAN,CAMBODIA, ,0,14004,,,
N9,OTHER CONSTRUCTION MACHINERY,RAJASTHAN,CANADA, ,0,1459499,,,
N9,OTHER CONSTRUCTION MACHINERY,RAJASTHAN,CHILE, ,0,3184393,,,
N9,OTHER CONSTRUCTION MACHINERY,RAJASTHAN,CHINA P RP, ,0,3524716,,,
N9,OTHER CONSTRUCTION MACHINERY,RAJASTHAN,COLOMBIA, ,0,533921,,,
N9,OTHER CONSTRUCTION MACHINERY,RAJASTHAN,CONGO D. REP., ,0,1130349,,,
N9,OTHER CONSTRUCTION MACHINERY,RAJASTHAN,COSTA RICA, ,0,1106896,,,
N9,OTHER CONSTRUCTION MACHINERY,RAJASTHAN,COTE D' IVOIRE, ,0,6,,,
N9,OTHER CONSTRUCTION MACHINERY,RAJASTHAN,CROATIA, ,0,48696,,,
